Doculect	Concept	Form
Ocaina	THICK	hɯtʲááxo
Ocaina	THIN	bóho
Ocaina	THIN	xaβiiʔtʲóɸoʔ
Ocaina	SHORT	ĩhã́hɯ̃
Ocaina	DIRTY	ã́ã́m̥a
Ocaina	DIRTY	aβóóʔxo
Ocaina	DIRTY	ɲááʔɯ̃
Ocaina	SMOOTH	ɸííji
Ocaina	STRAIGHT	ɸóóʔtʲa
Ocaina	LEFT	ɯrooʔɸatí
Ocaina	RIGHT	ɸóóʔtʲa
Ocaina	PULL	ããʔti
Ocaina	PULL	tsõõʔmɯ
Ocaina	PUSH	haaʤa
Ocaina	THROW	ĩĩtsa
Ocaina	THROW	an̥ããtʲo
Ocaina	SPLIT	taarɯ
Ocaina	DIG	ɸɯɯso
Ocaina	TIE	okááɸɯ
Ocaina	TIE	gãã
Ocaina	SEW	mõõtʲo
Ocaina	FALL	ooʔo
Ocaina	FALL	hooβɯ
Ocaina	FALL	ɸaati
Ocaina	SWELL	hɯɯʔxa
Ocaina	SING	ɲoomɯ̃
Ocaina	SMELL (PERCEIVE)	dʲooro
Ocaina	VOMIT	xooʔxɯ
Ocaina	SUCK	tsõõʔɲ̥o
Ocaina	SUCK	gõõ
Ocaina	BLOW (OF WIND)	ɸooɸo
Ocaina	BLOW (OF WIND)	hɯɯʔxa
Ocaina	FEAR (BE AFRAID)	tɯɯro
Ocaina	SQUEEZE	tsaaka
Ocaina	SQUEEZE	ããɲ̥i
Ocaina	HOLD	an̥aaβɯta
Ocaina	DUST	ahooʔɯβóra
Ocaina	BE ALIVE	hiitʲóra ĩĩ
Ocaina	ROPE	ɲííʔoɸe
Resígaro	TONGUE	eʔhéepé
Resígaro	MOUTH	nó
Resígaro	TOOTH	oné
Resígaro	NOSE	hitákó
Resígaro	EYE	ín̥iú
Resígaro	EAR	henákó
Resígaro	HEAD	híβeú
Resígaro	NECK	iɲoʧʰí
Resígaro	BELLY	atʰéʔeemú
Resígaro	BACK	βán̥í
Resígaro	HAND	ké
Resígaro	LEG	ípʰíkuba
Resígaro	FOOT	hiiʔpú
Resígaro	BONE	aápí
Resígaro	BLOOD	iídú
Resígaro	HEART	βáɸoú
Resígaro	WOMAN	ináadó
Resígaro	HUSBAND	ʤíigí
Resígaro	WIFE	íní
Resígaro	FATHER	aáʔpe
Resígaro	MOTHER	aáme
Resígaro	OLD	pʰaigí
Resígaro	WATER	hooní
Resígaro	RIVER	teéʔí
Resígaro	LAKE	húneú
Resígaro	FIRE	ókóniigí
Resígaro	ASH	ókóniigiʤíhú
Resígaro	BAD	matsʰíβaʔnúʔ
Resígaro	SMOKE (EXHAUST)	iítsʰú
Resígaro	SKY	háʔihí
Resígaro	WIND	koʧʰíiβú
Resígaro	SUN	háʔí
Resígaro	STAR	hiβíigí
Resígaro	DAY (NOT NIGHT)	heeʔkó
Resígaro	NIGHT	naapí
Resígaro	EARTH (SOIL)	hípohí
Resígaro	STONE	βííʃiʔóú
Resígaro	SAND	koβééʔkoβéʔʤíhú
Resígaro	DOG	íiní
Resígaro	TAIL	tsʰíipí
Resígaro	SNAKE	onáʔkó
Resígaro	BIRD	koʔpíidú
Resígaro	FISH	ámoogí
Resígaro	LOUSE	netetsʰíʔó
Resígaro	TREE	aβáanaʔé
Resígaro	LEAF	apánáʔaamí
Resígaro	FLOWER	giiβí
Resígaro	RUB	niíkú
Resígaro	ROOT	tébaké
Resígaro	SEED	hímiú
Resígaro	STICK	aβáanaí
Resígaro	GRASS	himiítsí
Resígaro	FEATHER	ʃakooʔgíʔó
Resígaro	SALT	kanaamáʔo
Resígaro	SALT	iíβí
Resígaro	ONE	sagú
Resígaro	TWO	migaakú
Resígaro	THREE	migaakúʔ sagúʔ
Resígaro	FOUR	poʔtsááβágaahí
Resígaro	FIVE	sáʔosí
Resígaro	I	n̥ó
Resígaro	THOU	pʰú
Resígaro	HE	tsú
Resígaro	WE	ɸaʔá
Resígaro	WE	muuʔá
Resígaro	YOU	haʔá
Resígaro	THEY	naʔá
Resígaro	BIG	ʤiʤa
Resígaro	BIG	kobú
Resígaro	SMALL	ooʤaʤáʔ
Resígaro	GOOD	kaʃóʔ
Resígaro	WHITE	heɸííʔ
Resígaro	BLACK	tsapʰóʔ
Resígaro	CLOUD	iítsʰú
Resígaro	THIS	giʔí
Resígaro	THIS	hí
Resígaro	THAT	giʔitʰé
Resígaro	THAT	héʔe
Resígaro	WHO	kéení
Resígaro	WHAT	kóoní
Resígaro	NOT	nií
Resígaro	ALL	pʰéʔtóʔ
Resígaro	MANY	an̥epúúʔ
Resígaro	LONG	tseinóʔ
Resígaro	BARK	daʔmí
Resígaro	FLESH OR MEAT	gíʔí
Resígaro	EGG	eéβeú
Resígaro	BELLY	iiʔʃaú
Resígaro	LIVER	opáanú
Resígaro	DRINK	iʔdú
Resígaro	EAT	aʔmitú
Resígaro	BITE	em̥ú
Resígaro	SEE	tsʰéní
Resígaro	HEAR	héʔmú
Resígaro	KNOW (SOMETHING)	manaá tóʔ
Resígaro	SLEEP	ímú
Resígaro	DIE	kainée ʤú
Resígaro	KILL	kainée kʰú
Resígaro	SWIM	oʔβápú
Resígaro	FLY (MOVE THROUGH AIR)	adú
Resígaro	WALK	híʔβu
Resígaro	COME	tsaʔnú
Resígaro	GIVE	aaʔní
Resígaro	SAY	kemú
Resígaro	RED	kedáβííʔ
Resígaro	GREEN	ipogíʔ
Resígaro	NEW	beʔé
Resígaro	DRY	makádú
Resígaro	NAME	iiβú
Resígaro	HOW	hidéʔhee
Resígaro	WHEN	hideeʔtsí
Resígaro	WHERE	henéé
Resígaro	HERE	βeʔi
Resígaro	THERE	neé
Resígaro	OTHER	apáapí
Resígaro	FEW	ooʤaʤáʔ
Resígaro	FOG	iítsʰú
Resígaro	FLOW	oʔkón̥ó
Resígaro	SEA	témooú
Resígaro	WET	patsʰánuʔ
Resígaro	WASH	hipu
Resígaro	WORM	naʔí
Resígaro	WORM	omáapí
Resígaro	WING	aʔnáapí
Resígaro	WITH	neé
Resígaro	IN	gikó
Resígaro	AT	ná
Resígaro	IF	tsíá
Resígaro	ICE	hooníʔiʔβotʰoonú
Resígaro	FREEZE	taa ʤú
Resígaro	CHILD (YOUNG HUMAN)	ʤaánú
Resígaro	CUT	tuu kʰú
Resígaro	WIDE	ʤíʤaagú
Resígaro	NARROW	ooʤaʤáʔ
Resígaro	FAR	ʤaβákúʔ
Resígaro	NEAR	aiʤán̥úʔ
Resígaro	THICK	ʤíʤaagí
Resígaro	THIN	ooʤa
Resígaro	SHORT	matsʰóʔ
Resígaro	HEAVY	hiʒan̥iiʔ
Resígaro	BLUNT	nií tsóʔβiiʔ
Resígaro	SHARP	tsóʔβiiʔ tsú
Resígaro	DIRTY	tsoʔkóʔ
Resígaro	ROTTEN	amaaʔkátsʰí
Resígaro	SMOOTH	heʔníʔ
Resígaro	STRAIGHT	tsíʔkíʔ
Resígaro	CORRECT (RIGHT)	hameeʔn̥áʔoo
Resígaro	LEFT	apáʔmíʔosí
Resígaro	RIGHT	kaáʃoʔosí
Resígaro	PULL	kʰaʔ kʰú
Resígaro	PUSH	ɸíi kʰú
Resígaro	THROW	píʔko
Resígaro	SPLIT	kʰoβáʔ kʰú
Resígaro	DIG	híʔʒo
Resígaro	TIE	hipon̥ú
Resígaro	SEW	tsanin̥ú
Resígaro	FALL	haʔβanú
Resígaro	SWELL	fóo kʰú
Resígaro	THINK	βáfó hénotú
Resígaro	SING	hadáʔpú
Resígaro	SMELL (PERCEIVE)	siiʔ kʰú
Resígaro	VOMIT	iʔkan̥ú
Resígaro	SUCK	sooʔ kʰú
Resígaro	BLOW (OF WIND)	ɸóo kʰú
Resígaro	FEAR (BE AFRAID)	íɸú
Resígaro	SQUEEZE	ɲ̥eʔ kʰú
Resígaro	HOLD	eke kʰú
Resígaro	DUST	hípoʤíhú
Resígaro	BE ALIVE	an̥iigí
Resígaro	ROPE	hipon̥áuuʔó
Witoto Mi̵ni̵ca	TONGUE	iɯ́ɸe
Witoto Mi̵ni̵ca	MOUTH	ɸúe
Witoto Mi̵ni̵ca	TOOTH	íθido
Witoto Mi̵ni̵ca	NOSE	dóɸo
Witoto Mi̵ni̵ca	EYE	uíhɯ
Witoto Mi̵ni̵ca	EAR	héɸo
Witoto Mi̵ni̵ca	HEAD	ɯɸókɯ
Witoto Mi̵ni̵ca	NECK	kɯmóhɯ
Witoto Mi̵ni̵ca	NECK	kɯ́maɯ
Witoto Mi̵ni̵ca	NECK	kɯ́moɯ
Witoto Mi̵ni̵ca	NECK	kɯmókairo
Witoto Mi̵ni̵ca	BELLY	hébe
Witoto Mi̵ni̵ca	BELLY	hébekɯ
Witoto Mi̵ni̵ca	BELLY	moi idu
Witoto Mi̵ni̵ca	BACK	emódo
Witoto Mi̵ni̵ca	BACK	heráɯkɯ
Witoto Mi̵ni̵ca	BACK	ɸekániko
Witoto Mi̵ni̵ca	HAND	ónoɯ
Witoto Mi̵ni̵ca	LEG	ɯdá kairo
Witoto Mi̵ni̵ca	FOOT	éɯba
Witoto Mi̵ni̵ca	BONE	íkuru
Witoto Mi̵ni̵ca	BLOOD	dɯ́e
Witoto Mi̵ni̵ca	HEART	komékɯ
Witoto Mi̵ni̵ca	WOMAN	rɯìŋo
Witoto Mi̵ni̵ca	HUSBAND	ɯìni
Witoto Mi̵ni̵ca	WIFE	áɯ
Witoto Mi̵ni̵ca	FATHER	móo
Witoto Mi̵ni̵ca	MOTHER	éi
Witoto Mi̵ni̵ca	MOTHER	éiɲo
Witoto Mi̵ni̵ca	OLD	éiroma
Witoto Mi̵ni̵ca	OLD	éikome
Witoto Mi̵ni̵ca	WATER	háɯnoi
Witoto Mi̵ni̵ca	RIVER	imáni
Witoto Mi̵ni̵ca	RIVER	íʤe
Witoto Mi̵ni̵ca	LAKE	hórai
Witoto Mi̵ni̵ca	FIRE	irai
Witoto Mi̵ni̵ca	ASH	híθeɸo
Witoto Mi̵ni̵ca	SMOKE (EXHAUST)	úiʤɯe
Witoto Mi̵ni̵ca	SKY	móna
Witoto Mi̵ni̵ca	WIND	hairíɸo
Witoto Mi̵ni̵ca	SUN	hitóma
Witoto Mi̵ni̵ca	STAR	ukúdu
Witoto Mi̵ni̵ca	DAY (NOT NIGHT)	móna
Witoto Mi̵ni̵ca	NIGHT	náɯɯo
Witoto Mi̵ni̵ca	NIGHT	náɯo
Witoto Mi̵ni̵ca	EARTH (SOIL)	énɯe
Witoto Mi̵ni̵ca	STONE	noɸɯkɯ
Witoto Mi̵ni̵ca	SAND	gúamae
Witoto Mi̵ni̵ca	DOG	hɯ́ko
Witoto Mi̵ni̵ca	TAIL	óda
Witoto Mi̵ni̵ca	SNAKE	háio
Witoto Mi̵ni̵ca	BIRD	óɸokuiɲo
Witoto Mi̵ni̵ca	BIRD	ʤámaikuiɲo
Witoto Mi̵ni̵ca	FISH	ʤɯ́kɯaɯ
Witoto Mi̵ni̵ca	LOUSE	ɯbóma
Witoto Mi̵ni̵ca	TREE	aména
Witoto Mi̵ni̵ca	LEAF	íibe
Witoto Mi̵ni̵ca	FLOWER	θáɸia
Witoto Mi̵ni̵ca	RUB	ría
Witoto Mi̵ni̵ca	ROOT	háinao
Witoto Mi̵ni̵ca	SEED	íhɯ
Witoto Mi̵ni̵ca	STICK	ráda
Witoto Mi̵ni̵ca	STICK	radóθi
Witoto Mi̵ni̵ca	STICK	aména
Witoto Mi̵ni̵ca	GRASS	ráitɯaɯ
Witoto Mi̵ni̵ca	FEATHER	óogodo
Witoto Mi̵ni̵ca	SALT	ɯ́aiθaɯ
Witoto Mi̵ni̵ca	ONE	da
Witoto Mi̵ni̵ca	ONE	dáa
Witoto Mi̵ni̵ca	TWO	ména
Witoto Mi̵ni̵ca	THREE	daámani
Witoto Mi̵ni̵ca	FOUR	naga ámade
Witoto Mi̵ni̵ca	FOUR	ɸɯ́goménariede
Witoto Mi̵ni̵ca	FIVE	hubekuiro
Witoto Mi̵ni̵ca	I	kúe
Witoto Mi̵ni̵ca	THOU	o
Witoto Mi̵ni̵ca	HE	aɸémɯe
Witoto Mi̵ni̵ca	WE	kaɯ
Witoto Mi̵ni̵ca	WE	kóko
Witoto Mi̵ni̵ca	WE	káɯŋaɯ
Witoto Mi̵ni̵ca	YOU	ómoɯ
Witoto Mi̵ni̵ca	YOU	ómɯkoɯ
Witoto Mi̵ni̵ca	THEY	aɸémakɯ
Witoto Mi̵ni̵ca	THEY	íaiʤɯnoɯ
Witoto Mi̵ni̵ca	THEY	íaɯŋuaɯ
Witoto Mi̵ni̵ca	BIG	áiʤue
Witoto Mi̵ni̵ca	SMALL	dúerede
Witoto Mi̵ni̵ca	SMALL	híɯrede
Witoto Mi̵ni̵ca	GOOD	ɲúera
Witoto Mi̵ni̵ca	BAD	ɸɯénìde
Witoto Mi̵ni̵ca	WHITE	úθerede
Witoto Mi̵ni̵ca	BLACK	hítɯrede
Witoto Mi̵ni̵ca	CLOUD	úiʤɯe
Witoto Mi̵ni̵ca	THIS	bíe
Witoto Mi̵ni̵ca	THAT	baie
Witoto Mi̵ni̵ca	WHO	bu
Witoto Mi̵ni̵ca	WHAT	mɯnɯ́ka
Witoto Mi̵ni̵ca	NOT	dáma íte
Witoto Mi̵ni̵ca	NOT	ɲe
Witoto Mi̵ni̵ca	ALL	nána
Witoto Mi̵ni̵ca	MANY	áiʤo
Witoto Mi̵ni̵ca	MANY	áiʤoráa
Witoto Mi̵ni̵ca	LONG	áre
Witoto Mi̵ni̵ca	BARK	igóraɯ
Witoto Mi̵ni̵ca	FLESH OR MEAT	ʤɯ́kɯai
Witoto Mi̵ni̵ca	FLESH OR MEAT	ɯeθɯ
Witoto Mi̵ni̵ca	EGG	hɯ́gɯ
Witoto Mi̵ni̵ca	BELLY	hébe
Witoto Mi̵ni̵ca	BELLY	hébekɯ
Witoto Mi̵ni̵ca	LIVER	bánoi
Witoto Mi̵ni̵ca	DRINK	hiróde
Witoto Mi̵ni̵ca	EAT	rɯ́te
Witoto Mi̵ni̵ca	EAT	rɯéde
Witoto Mi̵ni̵ca	EAT	ʧiʧóde
Witoto Mi̵ni̵ca	EAT	ʤibáde
Witoto Mi̵ni̵ca	EAT	guíte
Witoto Mi̵ni̵ca	BITE	aɯníde
Witoto Mi̵ni̵ca	SEE	eróide
Witoto Mi̵ni̵ca	SEE	kɯóde
Witoto Mi̵ni̵ca	HEAR	kakáde
Witoto Mi̵ni̵ca	KNOW (SOMETHING)	onóde
Witoto Mi̵ni̵ca	SLEEP	ɯnɯ́de
Witoto Mi̵ni̵ca	DIE	tɯíde
Witoto Mi̵ni̵ca	KILL	méinete
Witoto Mi̵ni̵ca	SWIM	ɯ́ɯde
Witoto Mi̵ni̵ca	FLY (MOVE THROUGH AIR)	ɸéede
Witoto Mi̵ni̵ca	WALK	makáde
Witoto Mi̵ni̵ca	COME	bíte
Witoto Mi̵ni̵ca	GIVE	ɸekáde
Witoto Mi̵ni̵ca	SAY	dáɯde
Witoto Mi̵ni̵ca	MOUNTAIN	kaiɸónedu
Witoto Mi̵ni̵ca	MOUNTAIN	iɸerɯ
Witoto Mi̵ni̵ca	RED	híaɯrede
Witoto Mi̵ni̵ca	GREEN	mókorede
Witoto Mi̵ni̵ca	YELLOW	borárede
Witoto Mi̵ni̵ca	NEW	kómue
Witoto Mi̵ni̵ca	DRY	θaɸérede
Witoto Mi̵ni̵ca	NAME	mámekɯ
Witoto Mi̵ni̵ca	HOW	nɯ́eθe
Witoto Mi̵ni̵ca	HOW	nédi
Witoto Mi̵ni̵ca	WHEN	nɯrúido
Witoto Mi̵ni̵ca	WHERE	nɯnó
Witoto Mi̵ni̵ca	WHERE	nɯné
Witoto Mi̵ni̵ca	HERE	bené
Witoto Mi̵ni̵ca	HERE	benó
Witoto Mi̵ni̵ca	THERE	batɯ́ne
Witoto Mi̵ni̵ca	THERE	hadɯ́
Witoto Mi̵ni̵ca	OTHER	hɯáɯ
Witoto Mi̵ni̵ca	OTHER	hɯáɯe
Witoto Mi̵ni̵ca	FEW	dúera
Witoto Mi̵ni̵ca	FOG	róʤi
Witoto Mi̵ni̵ca	FOG	róθi
Witoto Mi̵ni̵ca	FOG	úiʤɯe
Witoto Mi̵ni̵ca	FLOW	tóte
Witoto Mi̵ni̵ca	SEA	monáiʤahi
Witoto Mi̵ni̵ca	WET	rɯáide
Witoto Mi̵ni̵ca	WASH	hokóde
Witoto Mi̵ni̵ca	WORM	ìgɯ́roɯ
Witoto Mi̵ni̵ca	WORM	aìgɯ́roɯ
Witoto Mi̵ni̵ca	WORM	áɯkɯ
Witoto Mi̵ni̵ca	WING	iáiko
Witoto Mi̵ni̵ca	WITH	dɯ́ga
Witoto Mi̵ni̵ca	IN	mo
Witoto Mi̵ni̵ca	IN	éro
Witoto Mi̵ni̵ca	IN	hóɸo
Witoto Mi̵ni̵ca	AT	mo
Witoto Mi̵ni̵ca	IF	íadɯ
Witoto Mi̵ni̵ca	IF	níadɯ
Witoto Mi̵ni̵ca	CHILD (YOUNG HUMAN)	úrue
Witoto Mi̵ni̵ca	CUT	haitáde
Witoto Mi̵ni̵ca	CUT	kotáde
Witoto Mi̵ni̵ca	WIDE	áiʤue
Witoto Mi̵ni̵ca	WIDE	íairorede
Witoto Mi̵ni̵ca	NARROW	rɯʤírede
Witoto Mi̵ni̵ca	FAR	are
Witoto Mi̵ni̵ca	FAR	hɯ́ka
Witoto Mi̵ni̵ca	NEAR	áɯnori
Witoto Mi̵ni̵ca	NEAR	íanori
Witoto Mi̵ni̵ca	THICK	hédakɯede
Witoto Mi̵ni̵ca	THIN	ʤɯ́aɯde
Witoto Mi̵ni̵ca	SHORT	íanori
Witoto Mi̵ni̵ca	HEAVY	mérede
Witoto Mi̵ni̵ca	BLUNT	háinide
Witoto Mi̵ni̵ca	SHARP	háirede
Witoto Mi̵ni̵ca	DIRTY	ɯáɯrede
Witoto Mi̵ni̵ca	ROTTEN	rɯɸáide
Witoto Mi̵ni̵ca	ROTTEN	θabíde
Witoto Mi̵ni̵ca	SMOOTH	rɯ́ɯrede
Witoto Mi̵ni̵ca	STRAIGHT	haɯ́kɯna
Witoto Mi̵ni̵ca	CORRECT (RIGHT)	ɲuéra
Witoto Mi̵ni̵ca	LEFT	harɯ́ɸene
Witoto Mi̵ni̵ca	RIGHT	nabéɸene
Witoto Mi̵ni̵ca	PULL	θonóde
Witoto Mi̵ni̵ca	PUSH	ɲuitáde
Witoto Mi̵ni̵ca	THROW	bɯtáde
Witoto Mi̵ni̵ca	THROW	batáde
Witoto Mi̵ni̵ca	THROW	ɲáɯte
Witoto Mi̵ni̵ca	SPLIT	botáde
Witoto Mi̵ni̵ca	DIG	ráɯte
Witoto Mi̵ni̵ca	TIE	kuináde
Witoto Mi̵ni̵ca	SEW	tɯɸóde
Witoto Mi̵ni̵ca	FALL	baəíde
Witoto Mi̵ni̵ca	FALL	uáide
Witoto Mi̵ni̵ca	SWELL	ɸáide
Witoto Mi̵ni̵ca	SWELL	ɸíipukude
Witoto Mi̵ni̵ca	THINK	komekɯ ɸakáde
Witoto Mi̵ni̵ca	SING	róte
Witoto Mi̵ni̵ca	SMELL (PERCEIVE)	haʤéde
Witoto Mi̵ni̵ca	VOMIT	kɯkúede
Witoto Mi̵ni̵ca	SUCK	hanóde
