Grapheme	IPA
ch	tʃ
h	h
hw	hʷ
hy	hʲ
k	k
kw	kʷ
ky	kʲ
m	m
n	n
ny	ɲ
p	p
r	r
ry	rʲ
s	s
sh	ʃ
t	t
ts	ts
ty	tʲ
w	w
y	j
aw	au
a	a
aa	aː
i	i
ii	iː
u	u
uu	uː
ɨ	ɨ
ɨɨ	ɨː
