Grapheme	IPA
n	n
ɨ	ɨ
ɨ́	!ɨ́/ɨ
h	h
-	+
kʷ	kʷ
kʰʲ	kʰʲ
pʰʲ	pʰʲ
tʰʲ	tʰʲ
pʲ	pʲ
hʲ	hʲ
kʰ	kʰ
mʲ	mʲ
ʔʲ	ʔʲ
tʲ	tʲ
βʲ	βʲ
rʲ	ɾʲ
k	k
a	a
í	!í/i
ʔ	ʔ
ɯ	ɯ
ɯ́	!ɯ́/ɯ
i	i
p	p
á	!á/a
tʰ	tʰ
ʦ	ts
ʦʰ	tsʰ
tsʰ	tsʰ
tʃʰ	tʃʰ
ʧʰ	tʃʰ
ʧ	tʃ
pʰ	pʰ
t	t
o	o
tʃ	tʃ
m	m
e	ɛ
ɲ	ɲ	
é	!é/ɛ
ó	!ó/o
ts	ts
β	β
j	j
r	ɾ
b	b
.	NULL
ú	!ú/ɯ
-$	NULL
^-	NULL
