Grapheme	IPA
a	a
á	!á/a
ā	aː
ă	!ă/a
aa	aː
i	i
ii	iː
í	!í/i
ĭ	!ĭ/i
u	u
ú	!ú/u
ü	ɨ
ŭ	!ŭ/u
e	e
é	!é/e
ĕ	!ĕ/e
o	o
oo	oː
ó	!ó/o
ö
öö
ŏ	!ŏ/o
r	r
v	v
s	s
ss	s s
t	t
tz	ts
thz	ts
tt	t t
k	k
b	b
bb	b b
g	g
gh	g
h
j	h
m	m
n	n
nn	nn
th	t
c	k
ck
z
w	w
qui	k i
nw
