Grapheme	IPA
a	a
i	i
e	e
o	o
ï	ï
u	u
a̠	!a̠/a
i̠	!i̠/i
u̠	!u̠/u
o̠	!o̠/o
j	h
w	w
d	d
n	n
b	b
ch	tʃ
k	k
r	r
ry	!ry/rʲ
dy	!dy/dʲ
ty	!ty/tʲ
py	!py/pʲ
t	t
s	s
y	j
m	m
ñ	ɲ
p	p
_	+
#_	NULL
