Grapheme	IPA
y	j
a	a
ʔ	ʔ
i	i
p	p
ʃ	ʃ
m	m
w	w
ɾ	ɾ
n	n
o	o
ɨ	ɨ
t	t
k	k
s	s
h	h
tʃ	tʃ
