Grapheme	IPA
o	o
oː	oː
ō	!ō/o
ó	!ó/o
ʎ	ʎ
w	w
a	a
aʷ	a w
á	!á/a
e	e
e'	eˀ
i	i
é	!é/e
u	u
oʰ	o h
k	k
h	h
tʲ	tʲ
t͡ʃ	tʃ
t͡s	ts
ʃ	ʃ
pʲ	pʲ
ɾ	ɾ
aˀ	a ʔ
oˀ	o ʔ
t	t
eˀ	e ʔ
s	s
ɲ	ɲ
p	p
ɽ	ɽ
j	j
n	n
m	m
tʂ	tʂ
pʼa	p a ʔ
t͡ʂ	tʂ
ʀ	ʀ
mʷ	mʷ
pʷ	pʷ
aː	aː
mʲ	mʲ
ɻ	ɻ
ts	ts
ɨ	ɨ
ö	!ö/o
r	ɾ
ʎʷ	ʎʷ
βʲ	βʲ
ɪ	ɪ
ʝ	ʝ
ɹ	ɹ
ñ	ɲ
^-	NULL
-   +
