Grapheme	IPA
a	a
aa
e	e
é	!é/e
o	o
u	u
i	i
ii
ï
p	p
pp
b	b
t	t
tr
tt
y	j
w	w
c	k
cr	kr
ch	tʃ
sh	ʃ
n	n
m	m
r	r
rr
l	l
ll
s	s
ss
f	f
v
