Grapheme	IPA
a	a
u	u
i	i
o	o
ɨ	ɨ
e	e
w	w
l	l
n	n
j	j
ʔ	ʔ
k	k
t	t
x	x
tʃ	tʃ
sh	ʃ
h	h
ɾ	ɾ
ɲ	ɲ
_	+
_$	NULL
^_	NULL
