Grapheme	IPA
a	a
aa	aː
ã́ã́	!ã́ã́/aː
ãã	!ãã/aː
áá	!áá/aː
á	!á/a
ã́	!ã́/a
ã	!ã/a
ãã́	!ãã́/aː
i	i
ĩ	!ĩ/i
ì	!ì/i
í	!í/i
ĩ́	!ĩ́/i
ii	iː
íí	!íí/iː
ĩ́ĩ́	!ĩ́ĩ́/iː
ṍṍ	!ṍṍ/oː
õõ	!õõ/oː
óó	!óó/oː
õ	!õ/o
ṍ	!ṍ/o
oo	oː
o	o
ó	!ó/o
ɯ	ɯ
ɯ̃	!ɯ̃/ɯ
ɯ̃́	!ɯ̃́/ɯ
ɯɯ	ɯː
ɯ̃ɯ̃	!ɯ̃ɯ̃/ɯɯ
ɯ́ɯ́	!ɯ́ɯ́/ɯː
e	e
p	p
b	b
d	d
β	β
k	k
t	t
tʲ	tʲ
dʲ	dʲ
g	g
j	j
h	h
m	m
m̥	m̥
n	n
n̥	n̥
ɲ	ɲ
ɲ̥	ɲ̥
r	r
s	s
ʔ	ʔ
x	x
ɸ	ɸ
ts	ts
dz	dz
ʤ	dʒ
ʧ	tʃ
