Grapheme	IPA
a	a
ai	e i
á	!á/a
á̃	!á̃/ã
ã	ã
ch	tʃ
e	ɯ
é̃	!é̃/ɯ̃
ẽ	ɯ̃
é	!é/ɯ
i	i
í̃	!í̃/ĩ
ĩ	ĩ
í	!í/i
j	h
k	k
m	m
n	n
ng	ŋ
p	p
r	r
s	s
sh	ʃ
t	t
ts	ts
u	u
ú	!ú/u
ú̃	!ú̃/ũ
ũ	ũ
w	w
wi	vi
y	j
pia	pʲa
tia	tʲa
kia	kʲa
mia	mʲa
nia	nʲa
wia	wʲa
niu	nʲu
