Source Doculect	Target Doculect	Concept	Form	Borrowed Form	Cogid	Distance from Identity Score	Levenshtein Distance	Bigram Distance	Trigram Distance	Combined Distance	Same Family?
Aguaruna	Wampis	bone	ukuntʃ	ukunch	273	0.41666666666666663	0.3333333333333333	0.25	0.23809523809523808	0.30952380952380953	yes
Arabela	Iquito	bone	nukw	niiki	274	0.5	0.6	0.5	0.5	0.525	yes
Arabela	MiranhaCarapana-Tapuya	bone	nukw	nackóo	274	0.75	0.6666666666666666	0.5833333333333334	0.619047619047619	0.6547619047619048	no
Arabela	Zaparo	bone	nukw	uku	274	0.625	0.5	0.5	0.4666666666666666	0.5229166666666667	yes
Chayahuita	Shiwilu	bone	nansɨ	lansi’	277	0.625	0.5	0.4166666666666667	0.38095238095238093	0.4806547619047619	yes
Waorani	Resigaro	bone	babẽ	aápí	283	0.7083333333333333	1.0	0.75	0.5999999999999999	0.7645833333333332	no
Proto-Bora-Muinane	Bora	bone	bakkɨ	páhkʰɯɯ́	275	0.6666666666666667	0.875	0.75	0.6666666666666667	0.7395833333333335	no
Proto-Bora-Muinane	Muinane	bone	bakkɨ	bákkɨ	275	0.29166666666666663	0.2	0.2	0.16666666666666666	0.21458333333333332	no
Bora	Proto-Bora-Muinane	bone	páhkʰɯɯ́	bakkɨ	275	0.6666666666666667	0.875	0.8125	0.7407407407407408	0.773726851851852	no
Bora	Muinane	bone	páhkʰɯɯ́	bákkɨ	275	0.625	0.75	0.6875	0.6666666666666666	0.6822916666666666	yes
Muinane	Proto-Bora-Muinane	bone	bákkɨ	bakkɨ	275	0.29166666666666663	0.2	0.2	0.16666666666666666	0.21458333333333332	no
Muinane	Bora	bone	bákkɨ	páhkʰɯɯ́	275	0.625	0.75	0.625	0.5925925925925926	0.6481481481481481	yes
AchuarShiwiar	Aguaruna	bone	kúnch	ukuntʃ	273	0.6666666666666667	0.6666666666666666	0.6666666666666666	0.5714285714285714	0.6428571428571428	yes
AchuarShiwiar	Shuar	bone	kúnch	ukunch’	273	0.6666666666666667	0.42857142857142855	0.5	0.4583333333333333	0.5133928571428572	yes
AchuarShiwiar	Wampis	bone	kúnch	ukunch	273	0.6666666666666667	0.3333333333333333	0.4166666666666667	0.3333333333333333	0.4375	yes
MiranhaCarapana-Tapuya	Iquito	bone	nackóo	niiki	274	0.75	0.6666666666666666	0.5833333333333334	0.5714285714285714	0.6428571428571428	no
MiranhaCarapana-Tapuya	Arabela	bone	nackóo	nukw	274	0.75	0.6666666666666666	0.5833333333333334	0.619047619047619	0.6547619047619048	no
MiranhaCarapana-Tapuya	Zaparo	bone	nackóo	uku	274	0.75	0.8333333333333334	0.75	0.7619047619047619	0.7738095238095238	no
Shiwilu	Chayahuita	bone	lansi’	nansɨ	277	0.625	0.5	0.4166666666666667	0.4285714285714285	0.49255952380952384	yes
Shuar	Aguaruna	bone	ukunch’	ukuntʃ	273	0.625	0.42857142857142855	0.35714285714285715	0.3333333333333333	0.43601190476190477	yes
Shuar	AchuarShiwiar	bone	ukunch’	kúnch	273	0.6666666666666667	0.42857142857142855	0.5	0.4583333333333333	0.5133928571428572	yes
Shuar	Wampis	bone	ukunch’	ukunch	273	0.625	0.14285714285714285	0.14285714285714285	0.16666666666666666	0.2693452380952381	yes
Wampis	Aguaruna	bone	ukunch	ukuntʃ	273	0.41666666666666663	0.3333333333333333	0.25	0.23809523809523808	0.30952380952380953	yes
Wampis	AchuarShiwiar	bone	ukunch	kúnch	273	0.6666666666666667	0.3333333333333333	0.4166666666666667	0.3333333333333333	0.4375	yes
Wampis	Shuar	bone	ukunch	ukunch’	273	0.625	0.14285714285714285	0.14285714285714285	0.16666666666666666	0.2693452380952381	yes
Zaparo	Iquito	bone	uku	niiki	274	0.6666666666666667	0.8	0.7	0.6666666666666666	0.7083333333333334	yes
Zaparo	Arabela	bone	uku	nukw	274	0.625	0.5	0.5	0.3333333333333333	0.4895833333333333	yes
Zaparo	MiranhaCarapana-Tapuya	bone	uku	nackóo	274	0.75	0.8333333333333334	0.75	0.7619047619047619	0.7738095238095238	no
WitotoMinica	WitotoMurui	child (young person rather than as relationship term)	úrue	urue	302	0.41666666666666663	0.25	0.25	0.2	0.2791666666666667	yes
WitotoMinica	Yagua	child (young person rather than as relationship term)	úrue	dera	302	0.7083333333333333	1.0	0.75	0.5333333333333333	0.7479166666666666	no
WitotoMurui	WitotoMinica	child (young person rather than as relationship term)	urue	úrue	302	0.41666666666666663	0.25	0.25	0.13333333333333333	0.2625	yes
WitotoMurui	Yagua	child (young person rather than as relationship term)	urue	dera	302	0.7083333333333333	1.0	0.75	0.5333333333333333	0.7479166666666666	no
AchuarShiwiar	Shuar	child (young person rather than as relationship term)	úchi	uchi	293	0.25	0.25	0.25	0.2	0.2375	yes
AchuarShiwiar	Wampis	child (young person rather than as relationship term)	úchi	uchi	293	0.25	0.25	0.25	0.2	0.2375	yes
Shuar	AchuarShiwiar	child (young person rather than as relationship term)	uchi	úchi	293	0.25	0.25	0.25	0.2	0.2375	yes
Shuar	Wampis	child (young person rather than as relationship term)	uchi	uchi	293	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
Wampis	AchuarShiwiar	child (young person rather than as relationship term)	uchi	úchi	293	0.25	0.25	0.25	0.2	0.2375	yes
Wampis	Shuar	child (young person rather than as relationship term)	uchi	uchi	293	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
Yagua	WitotoMinica	child (young person rather than as relationship term)	dera	úrue	302	0.7083333333333333	1.0	0.75	0.5333333333333333	0.7479166666666666	no
Yagua	WitotoMurui	child (young person rather than as relationship term)	dera	urue	302	0.7083333333333333	1.0	0.75	0.5333333333333333	0.7479166666666666	no
Iquito	Arabela	cloud	anajaka	naj̃aka	309	0.6666666666666667	0.2857142857142857	0.2857142857142857	0.125	0.34077380952380953	yes
WitotoMinica	WitotoMurui	cloud	úiʤɯe	uiʤɯe	317	0.5833333333333333	0.2	0.2	0.16666666666666666	0.2875	yes
WitotoMinica	WitotoNipode	cloud	úiʤɯe	úiʤɯe	317	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
WitotoMurui	WitotoMinica	cloud	uiʤɯe	úiʤɯe	317	0.5833333333333333	0.2	0.2	0.16666666666666666	0.2875	yes
WitotoMurui	WitotoNipode	cloud	uiʤɯe	úiʤɯe	317	0.5833333333333333	0.2	0.2	0.16666666666666666	0.2875	yes
WitotoNipode	WitotoMinica	cloud	úiʤɯe	úiʤɯe	317	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
WitotoNipode	WitotoMurui	cloud	úiʤɯe	uiʤɯe	317	0.5833333333333333	0.2	0.2	0.16666666666666666	0.2875	yes
Aguaruna	Shuar	cloud	juhagkim	yuránkim	308	0.5	0.5	0.5	0.4444444444444444	0.4861111111111111	yes
Aguaruna	Wampis	cloud	juhagkim	yurankim	308	0.5	0.375	0.375	0.3333333333333333	0.3958333333333333	yes
Arabela	Iquito	cloud	naj̃aka	anajaka	309	0.6666666666666667	0.2857142857142857	0.2857142857142857	0.20833333333333331	0.36160714285714285	yes
Shuar	Aguaruna	cloud	yuránkim	juhagkim	308	0.5	0.5	0.5	0.4444444444444444	0.4861111111111111	yes
Shuar	Wampis	cloud	yuránkim	yurankim	308	0.41666666666666663	0.125	0.125	0.1111111111111111	0.19444444444444442	yes
Wampis	Aguaruna	cloud	yurankim	juhagkim	308	0.5	0.375	0.375	0.3333333333333333	0.3958333333333333	yes
Wampis	Shuar	cloud	yurankim	yuránkim	308	0.41666666666666663	0.125	0.125	0.1111111111111111	0.19444444444444442	yes
AchuarShiwiar	Wampis	cold (of weather)	tsetsék	tsetsek	322	0.45833333333333337	0.14285714285714285	0.14285714285714285	0.125	0.21726190476190477	yes
Wampis	AchuarShiwiar	cold (of weather)	tsetsek	tsetsék	322	0.45833333333333337	0.14285714285714285	0.14285714285714285	0.125	0.21726190476190477	yes
Ocaina	WitotoMinica	day (opposite of night rather than time measure)	mooɲ̥a	móna	336	0.41666666666666663	0.6666666666666666	0.6666666666666666	0.5714285714285714	0.5803571428571428	yes
Ocaina	WitotoMurui	day (opposite of night rather than time measure)	mooɲ̥a	aremona	336	0.625	0.8571428571428571	0.7142857142857143	0.5833333333333333	0.6949404761904763	yes
Ocaina	WitotoNipode	day (opposite of night rather than time measure)	mooɲ̥a	móna	336	0.41666666666666663	0.6666666666666666	0.6666666666666666	0.5714285714285714	0.5803571428571428	yes
Ocaina	WitotoMinica	day (opposite of night rather than time measure)	moɲ̥amó	móna	336	0.625	0.7142857142857143	0.7142857142857143	0.625	0.6696428571428572	yes
Ocaina	WitotoMurui	day (opposite of night rather than time measure)	moɲ̥amó	aremona	336	0.625	1.0	0.9285714285714286	0.7500000000000001	0.8258928571428572	yes
Ocaina	WitotoNipode	day (opposite of night rather than time measure)	moɲ̥amó	móna	336	0.625	0.7142857142857143	0.7142857142857143	0.625	0.6696428571428572	yes
Resigaro	Arabela	day (opposite of night rather than time measure)	heeʔkó	j̃uuka	329	0.7083333333333333	0.8333333333333334	0.75	0.6666666666666666	0.7395833333333333	no
WitotoMinica	Ocaina	day (opposite of night rather than time measure)	móna	mooɲ̥a	336	0.41666666666666663	0.6666666666666666	0.6666666666666666	0.5714285714285714	0.5803571428571428	yes
WitotoMinica	Ocaina	day (opposite of night rather than time measure)	móna	moɲ̥amó	336	0.625	0.7142857142857143	0.7142857142857143	0.625	0.6696428571428572	yes
WitotoMinica	WitotoMurui	day (opposite of night rather than time measure)	móna	aremona	336	0.625	0.5714285714285714	0.6428571428571429	0.5833333333333333	0.6056547619047619	yes
WitotoMinica	WitotoNipode	day (opposite of night rather than time measure)	móna	móna	336	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
WitotoMurui	Ocaina	day (opposite of night rather than time measure)	aremona	mooɲ̥a	336	0.625	0.8571428571428571	0.7857142857142857	0.6249999999999999	0.7232142857142857	yes
WitotoMurui	Ocaina	day (opposite of night rather than time measure)	aremona	moɲ̥amó	336	0.625	1.0	0.9285714285714286	0.7500000000000001	0.8258928571428572	yes
WitotoMurui	WitotoMinica	day (opposite of night rather than time measure)	aremona	móna	336	0.625	0.5714285714285714	0.6428571428571429	0.5833333333333333	0.6056547619047619	yes
WitotoMurui	WitotoNipode	day (opposite of night rather than time measure)	aremona	móna	336	0.625	0.5714285714285714	0.6428571428571429	0.5833333333333333	0.6056547619047619	yes
WitotoNipode	Ocaina	day (opposite of night rather than time measure)	móna	mooɲ̥a	336	0.41666666666666663	0.6666666666666666	0.6666666666666666	0.5714285714285714	0.5803571428571428	yes
WitotoNipode	Ocaina	day (opposite of night rather than time measure)	móna	moɲ̥amó	336	0.625	0.7142857142857143	0.7142857142857143	0.625	0.6696428571428572	yes
WitotoNipode	WitotoMinica	day (opposite of night rather than time measure)	móna	móna	336	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
WitotoNipode	WitotoMurui	day (opposite of night rather than time measure)	móna	aremona	336	0.625	0.5714285714285714	0.6428571428571429	0.5833333333333333	0.6056547619047619	yes
Aguaruna	AchuarShiwiar	day (opposite of night rather than time measure)	tsawan	tsawái	327	0.625	0.3333333333333333	0.25	0.19047619047619047	0.34970238095238093	yes
Aguaruna	Shuar	day (opposite of night rather than time measure)	tsawan	tsawái	327	0.625	0.3333333333333333	0.25	0.19047619047619047	0.34970238095238093	yes
Aguaruna	Wampis	day (opposite of night rather than time measure)	tsawan	tsawan	327	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
Arabela	Resigaro	day (opposite of night rather than time measure)	j̃uuka	heeʔkó	329	0.7083333333333333	0.8333333333333334	0.75	0.6666666666666666	0.7395833333333333	no
Proto-Bora-Muinane	Bora	day (opposite of night rather than time measure)	kuuhe	kʰóóhɨɨ́	330	0.6666666666666667	0.75	0.6875	0.6666666666666666	0.6927083333333334	no
Proto-Bora-Muinane	Muinane	day (opposite of night rather than time measure)	kuuhe	kúuhe	330	0.29166666666666663	0.2	0.1	0.05555555555555555	0.16180555555555556	no
Bora	Proto-Bora-Muinane	day (opposite of night rather than time measure)	kʰóóhɨɨ́	kuuhe	330	0.6666666666666667	0.75	0.6875	0.6666666666666666	0.6927083333333334	no
Bora	Muinane	day (opposite of night rather than time measure)	kʰóóhɨɨ́	kúuhe	330	0.625	0.75	0.6875	0.6666666666666666	0.6822916666666666	yes
Muinane	Proto-Bora-Muinane	day (opposite of night rather than time measure)	kúuhe	kuuhe	330	0.29166666666666663	0.2	0.2	0.16666666666666666	0.21458333333333332	no
Muinane	Bora	day (opposite of night rather than time measure)	kúuhe	kʰóóhɨɨ́	330	0.625	0.75	0.6875	0.6666666666666666	0.6822916666666666	yes
AchuarShiwiar	Aguaruna	day (opposite of night rather than time measure)	tsawái	tsawan	327	0.625	0.3333333333333333	0.25	0.23809523809523808	0.36160714285714285	yes
AchuarShiwiar	Shuar	day (opposite of night rather than time measure)	tsawái	tsawái	327	0.375	0.0	0.0	0.0	0.09375	yes
AchuarShiwiar	Wampis	day (opposite of night rather than time measure)	tsawái	tsawan	327	0.625	0.3333333333333333	0.25	0.23809523809523808	0.36160714285714285	yes
Shuar	Aguaruna	day (opposite of night rather than time measure)	tsawái	tsawan	327	0.625	0.3333333333333333	0.25	0.23809523809523808	0.36160714285714285	yes
Shuar	AchuarShiwiar	day (opposite of night rather than time measure)	tsawái	tsawái	327	0.375	0.0	0.0	0.0	0.09375	yes
Shuar	Wampis	day (opposite of night rather than time measure)	tsawái	tsawan	327	0.625	0.3333333333333333	0.25	0.23809523809523808	0.36160714285714285	yes
Wampis	Aguaruna	day (opposite of night rather than time measure)	tsawan	tsawan	327	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
Wampis	AchuarShiwiar	day (opposite of night rather than time measure)	tsawan	tsawái	327	0.625	0.3333333333333333	0.25	0.19047619047619047	0.34970238095238093	yes
Wampis	Shuar	day (opposite of night rather than time measure)	tsawan	tsawái	327	0.625	0.3333333333333333	0.25	0.19047619047619047	0.34970238095238093	yes
Ticuna	Ocaina	dirty	ǜʼà	ɲááʔɯ̃	358	0.75	1.0	0.9166666666666666	0.8095238095238095	0.8690476190476191	no
Ocaina	Ticuna	dirty	ɲááʔɯ̃	ǜʼà	358	0.75	1.0	0.9166666666666666	0.8095238095238095	0.8690476190476191	no
WitotoMinica	WitotoMurui	dirty	ɯáɯrede	hearede	361	0.625	0.42857142857142855	0.42857142857142855	0.375	0.4642857142857143	yes
WitotoMinica	WitotoNipode	dirty	ɯáɯrede	ɯáɯrede	361	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
WitotoMurui	WitotoMinica	dirty	hearede	ɯáɯrede	361	0.625	0.42857142857142855	0.42857142857142855	0.375	0.4642857142857143	yes
WitotoMurui	WitotoNipode	dirty	hearede	ɯáɯrede	361	0.625	0.42857142857142855	0.42857142857142855	0.375	0.4642857142857143	yes
WitotoNipode	WitotoMinica	dirty	ɯáɯrede	ɯáɯrede	361	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
WitotoNipode	WitotoMurui	dirty	ɯáɯrede	hearede	361	0.625	0.42857142857142855	0.42857142857142855	0.375	0.4642857142857143	yes
Proto-Bora-Muinane	Bora	dirty	hiinɨ-βa-	iiɲɯ́-βá-ne	348	0.6666666666666667	0.6363636363636364	0.5909090909090909	0.5277777777777778	0.6054292929292929	no
Proto-Bora-Muinane	Muinane	dirty	hiinɨ-βa-	híínɨβano	348	0.6666666666666667	0.5555555555555556	0.5	0.4	0.5305555555555556	no
Proto-Bora-Muinane	Muinane	dirty	hiinɨ-βa-	bééβano	348	0.5416666666666667	0.8888888888888888	0.8333333333333334	0.7	0.7409722222222221	no
Proto-Bora-Muinane	Bora	dirty	beeβa-	iiɲɯ́-βá-ne	348	0.6666666666666667	0.8181818181818182	0.8181818181818182	0.75	0.7632575757575758	no
Proto-Bora-Muinane	Muinane	dirty	beeβa-	híínɨβano	348	0.6666666666666667	0.7777777777777778	0.7222222222222222	0.6666666666666666	0.7083333333333334	no
Proto-Bora-Muinane	Muinane	dirty	beeβa-	bééβano	348	0.6666666666666667	0.5714285714285714	0.5	0.4583333333333333	0.5491071428571429	no
Bora	Proto-Bora-Muinane	dirty	iiɲɯ́-βá-ne	hiinɨ-βa-	348	0.6666666666666667	0.6363636363636364	0.5909090909090909	0.5555555555555556	0.6123737373737375	no
Bora	Proto-Bora-Muinane	dirty	iiɲɯ́-βá-ne	beeβa-	348	0.6666666666666667	0.8181818181818182	0.8181818181818182	0.7777777777777778	0.7702020202020202	no
Bora	Muinane	dirty	iiɲɯ́-βá-ne	híínɨβano	348	0.625	0.8181818181818182	0.7727272727272727	0.75	0.7414772727272727	yes
Bora	Muinane	dirty	iiɲɯ́-βá-ne	bééβano	348	0.625	0.8181818181818182	0.7727272727272727	0.75	0.7414772727272727	yes
Muinane	Proto-Bora-Muinane	dirty	híínɨβano	hiinɨ-βa-	348	0.6666666666666667	0.5555555555555556	0.5	0.4333333333333333	0.5388888888888889	no
Muinane	Proto-Bora-Muinane	dirty	híínɨβano	beeβa-	348	0.6666666666666667	0.7777777777777778	0.7222222222222222	0.7	0.7166666666666668	no
Muinane	Bora	dirty	híínɨβano	iiɲɯ́-βá-ne	348	0.625	0.8181818181818182	0.7727272727272727	0.75	0.7414772727272727	yes
Muinane	Proto-Bora-Muinane	dirty	bééβano	hiinɨ-βa-	348	0.5416666666666667	0.8888888888888888	0.8333333333333334	0.7333333333333334	0.7493055555555556	no
Muinane	Proto-Bora-Muinane	dirty	bééβano	beeβa-	348	0.6666666666666667	0.5714285714285714	0.5	0.49999999999999994	0.5595238095238095	no
Muinane	Bora	dirty	bééβano	iiɲɯ́-βá-ne	348	0.625	0.8181818181818182	0.7727272727272727	0.75	0.7414772727272727	yes
Shuar	Wampis	dirty	wapik	wapik	357	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
Wampis	Shuar	dirty	wapik	wapik	357	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
Ocaina	WitotoMinica	dog	hõʔxo	hɯ́ko	375	0.625	0.6	0.6	0.5	0.58125	yes
Ocaina	WitotoMurui	dog	hõʔxo	hɯko	375	0.625	0.6	0.6	0.5	0.58125	yes
Ocaina	WitotoNipode	dog	hõʔxo	hɯ́ko	375	0.625	0.6	0.6	0.5	0.58125	yes
WitotoMinica	Ocaina	dog	hɯ́ko	hõʔxo	375	0.625	0.6	0.6	0.5	0.58125	yes
WitotoMinica	WitotoMurui	dog	hɯ́ko	hɯko	375	0.25	0.2	0.3	0.27777777777777773	0.2569444444444444	yes
WitotoMinica	WitotoNipode	dog	hɯ́ko	hɯ́ko	375	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
WitotoMurui	Ocaina	dog	hɯko	hõʔxo	375	0.625	0.6	0.6	0.5	0.58125	yes
WitotoMurui	WitotoMinica	dog	hɯko	hɯ́ko	375	0.25	0.2	0.3	0.27777777777777773	0.2569444444444444	yes
WitotoMurui	WitotoNipode	dog	hɯko	hɯ́ko	375	0.25	0.2	0.3	0.27777777777777773	0.2569444444444444	yes
WitotoNipode	Ocaina	dog	hɯ́ko	hõʔxo	375	0.625	0.6	0.6	0.5	0.58125	yes
WitotoNipode	WitotoMinica	dog	hɯ́ko	hɯ́ko	375	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
WitotoNipode	WitotoMurui	dog	hɯ́ko	hɯko	375	0.25	0.2	0.3	0.27777777777777773	0.2569444444444444	yes
Aguaruna	AchuarShiwiar	dog	jawa	yãwá̃ã	364	0.41666666666666663	0.8333333333333334	0.75	0.7142857142857143	0.6785714285714286	yes
Aguaruna	Shuar	dog	jawa	tanku-yawá	364	0.625	0.8	0.75	0.6666666666666665	0.7104166666666666	yes
Aguaruna	Wampis	dog	jawa	yawaa	364	0.625	0.4	0.4	0.38888888888888884	0.45347222222222217	yes
Proto-Bora-Muinane	Bora	dog	ʔuuʔi	ooʔíí-pʲe	367	0.6666666666666667	0.8888888888888888	0.8888888888888888	0.7666666666666666	0.8027777777777778	no
Proto-Bora-Muinane	Muinane	dog	ʔuuʔi	-ʔui	367	0.6666666666666667	0.6	0.5	0.3333333333333333	0.525	no
Bora	Proto-Bora-Muinane	dog	ooʔíí-pʲe	ʔuuʔi	367	0.6666666666666667	0.8888888888888888	0.8888888888888888	0.7666666666666666	0.8027777777777778	no
Bora	Muinane	dog	ooʔíí-pʲe	-ʔui	367	0.625	0.8888888888888888	0.8333333333333334	0.8	0.7868055555555555	yes
Muinane	Proto-Bora-Muinane	dog	-ʔui	ʔuuʔi	367	0.6666666666666667	0.6	0.4	0.27777777777777773	0.48611111111111105	no
Muinane	Bora	dog	-ʔui	ooʔíí-pʲe	367	0.625	0.8888888888888888	0.7777777777777778	0.7333333333333333	0.75625	yes
AchuarShiwiar	Aguaruna	dog	yãwá̃ã	jawa	364	0.41666666666666663	0.8333333333333334	0.75	0.7142857142857143	0.6785714285714286	yes
AchuarShiwiar	Shuar	dog	yãwá̃ã	tanku-yawá	364	0.625	0.9	0.9	0.7878787878787878	0.803219696969697	yes
AchuarShiwiar	Wampis	dog	yãwá̃ã	yawaa	364	0.625	0.6666666666666666	0.5833333333333334	0.5238095238095238	0.5997023809523809	yes
Canichana	Yagua	dog	ni-pao	nibi	369	0.75	0.6666666666666666	0.5833333333333334	0.5238095238095238	0.6309523809523809	no
Pebas	Yameo	dog	nemey	niamĭ́	377	0.6666666666666667	0.6666666666666666	0.5833333333333334	0.5714285714285714	0.6220238095238095	yes
Shuar	Aguaruna	dog	tanku-yawá	jawa	364	0.625	0.8	0.75	0.6969696969696968	0.7179924242424242	yes
Shuar	AchuarShiwiar	dog	tanku-yawá	yãwá̃ã	364	0.625	0.9	0.9	0.7878787878787878	0.803219696969697	yes
Shuar	Wampis	dog	tanku-yawá	yawaa	364	0.625	0.8	0.75	0.6666666666666665	0.7104166666666666	yes
Yameo	Pebas	dog	niamĭ́	nemey	377	0.6666666666666667	0.6666666666666666	0.5833333333333334	0.5714285714285714	0.6220238095238095	yes
Wampis	Aguaruna	dog	yawaa	jawa	364	0.625	0.4	0.4	0.27777777777777773	0.4256944444444444	yes
Wampis	AchuarShiwiar	dog	yawaa	yãwá̃ã	364	0.625	0.6666666666666666	0.5833333333333334	0.5238095238095238	0.5997023809523809	yes
Wampis	Shuar	dog	yawaa	tanku-yawá	364	0.625	0.8	0.7	0.606060606060606	0.6827651515151515	yes
Yagua	Canichana	dog	nibi	ni-pao	369	0.75	0.6666666666666666	0.5833333333333334	0.47619047619047616	0.6190476190476191	no
Ticuna	Aguaruna	dry (substance)	pá	buku	387	0.75	1.0	0.875	0.7333333333333333	0.8395833333333333	no
WitotoMinica	WitotoMurui	dry (substance)	θaɸérede	θaɸerede	400	0.41666666666666663	0.125	0.125	0.1111111111111111	0.19444444444444442	yes
WitotoMinica	WitotoNipode	dry (substance)	θaɸérede	tapérede	400	0.5	0.25	0.25	0.2222222222222222	0.3055555555555556	yes
WitotoMurui	WitotoMinica	dry (substance)	θaɸerede	θaɸérede	400	0.41666666666666663	0.125	0.125	0.07407407407407407	0.18518518518518517	yes
WitotoMurui	WitotoNipode	dry (substance)	θaɸerede	tapérede	400	0.5	0.375	0.375	0.2962962962962963	0.38657407407407407	yes
WitotoNipode	WitotoMinica	dry (substance)	tapérede	θaɸérede	400	0.5	0.25	0.25	0.2222222222222222	0.3055555555555556	yes
WitotoNipode	WitotoMurui	dry (substance)	tapérede	θaɸerede	400	0.5	0.375	0.375	0.3333333333333333	0.3958333333333333	yes
Aguaruna	Ticuna	dry (substance)	buku	pá	387	0.75	1.0	0.875	0.7333333333333333	0.8395833333333333	no
WitotoMinica	WitotoMurui	dull (knife)	háinide	hainide	413	0.5833333333333333	0.14285714285714285	0.14285714285714285	0.125	0.2485119047619047	yes
WitotoMinica	WitotoNipode	dull (knife)	háinide	háinide	413	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
WitotoMurui	WitotoMinica	dull (knife)	hainide	háinide	413	0.5833333333333333	0.14285714285714285	0.14285714285714285	0.125	0.2485119047619047	yes
WitotoMurui	WitotoNipode	dull (knife)	hainide	háinide	413	0.5833333333333333	0.14285714285714285	0.14285714285714285	0.125	0.2485119047619047	yes
WitotoNipode	WitotoMinica	dull (knife)	háinide	háinide	413	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
WitotoNipode	WitotoMurui	dull (knife)	háinide	hainide	413	0.5833333333333333	0.14285714285714285	0.14285714285714285	0.125	0.2485119047619047	yes
Proto-Bora-Muinane	Bora	dull (knife)	ʦɨɨʔhe-βa-tɨ-no	ʦʰɯ́ʔhɨ́-βa-tʰɯ́-ne	406	0.6666666666666667	0.47368421052631576	0.4473684210526316	0.4666666666666667	0.5135964912280702	no
Proto-Bora-Muinane	Muinane	dull (knife)	ʦɨɨʔhe-βa-tɨ-no	sɨ́ɨ́he-βa-tɨ-no	406	0.6666666666666667	0.1875	0.1875	0.17647058823529413	0.3045343137254902	no
Bora	Proto-Bora-Muinane	dull (knife)	ʦʰɯ́ʔhɨ́-βa-tʰɯ́-ne	ʦɨɨʔhe-βa-tɨ-no	406	0.6666666666666667	0.47368421052631576	0.4473684210526316	0.4666666666666667	0.5135964912280702	no
Bora	Muinane	dull (knife)	ʦʰɯ́ʔhɨ́-βa-tʰɯ́-ne	sɨ́ɨ́he-βa-tɨ-no	406	0.625	0.5789473684210527	0.5	0.4833333333333334	0.5468201754385965	yes
Muinane	Proto-Bora-Muinane	dull (knife)	sɨ́ɨ́he-βa-tɨ-no	ʦɨɨʔhe-βa-tɨ-no	406	0.6666666666666667	0.1875	0.21875	0.19607843137254902	0.31724877450980393	no
Muinane	Bora	dull (knife)	sɨ́ɨ́he-βa-tɨ-no	ʦʰɯ́ʔhɨ́-βa-tʰɯ́-ne	406	0.625	0.5789473684210527	0.5	0.4666666666666667	0.5426535087719299	yes
WitotoMinica	WitotoNipode	dust	enɯ́ʧoma	enɯ́ʧoma	430	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
WitotoMurui	WitotoNipode	dust	imuikɯ	ɯmúitaɯ	434	0.625	0.5714285714285714	0.5714285714285714	0.5416666666666666	0.5773809523809523	yes
WitotoNipode	WitotoMinica	dust	enɯ́ʧoma	enɯ́ʧoma	430	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
WitotoNipode	WitotoMurui	dust	ɯmúitaɯ	imuikɯ	434	0.625	0.5714285714285714	0.5714285714285714	0.5416666666666666	0.5773809523809523	yes
Proto-Bora-Muinane	Bora	dust	-giihɨ	ʧíhʲɯɯ́	418	0.6666666666666667	1.0	0.8571428571428571	0.7083333333333334	0.8080357142857143	no
Proto-Bora-Muinane	Muinane	dust	-giihɨ	gíihɨ	418	0.29166666666666663	0.3333333333333333	0.25	0.14285714285714285	0.2544642857142857	no
Bora	Proto-Bora-Muinane	dust	ʧíhʲɯɯ́	-giihɨ	418	0.6666666666666667	1.0	0.9285714285714286	0.7916666666666666	0.8467261904761905	no
Bora	Muinane	dust	ʧíhʲɯɯ́	gíihɨ	418	0.625	0.8571428571428571	0.7142857142857143	0.625	0.7053571428571429	yes
Muinane	Proto-Bora-Muinane	dust	gíihɨ	-giihɨ	418	0.29166666666666663	0.3333333333333333	0.3333333333333333	0.2857142857142857	0.31101190476190477	no
Muinane	Bora	dust	gíihɨ	ʧíhʲɯɯ́	418	0.625	0.8571428571428571	0.7142857142857143	0.625	0.7053571428571429	yes
AchuarShiwiar	Shuar	dust	jũyú̃r	júyui	415	0.625	0.6666666666666666	0.5833333333333334	0.47619047619047616	0.5877976190476191	yes
